# codeml m1 output parser
# PYTHON VERSION: 3.8.5
# Script call:    paml_to_csv.py -i ../../paml/phodopus-5spec-cmc/ -m cmc -d ../../data/psun-transcripts.tab -o ../../paml/phodopus-5spec-cmc.csv
# Runtime:        11/16/2020 22:16:36
# ----------------
# IO OPTIONS
# Input directory:       ../../paml/phodopus-5spec-cmc/
# PAML model:            cmc
# Metadata file:         ../../data/psun-transcripts.tab
# Output file:           ../../paml/phodopus-5spec-cmc.csv
# ----------------
# 11.16.2020 | 22:16:36 Reading metadata file: ../../data/psun-transcripts.tab
# Features read:         27988
# ----------------
# 11.16.2020 | 22:16:37 Begin parsing PAML output...
file,id,chr,start,end,lnl,k,prop 1,prop 2,prop 3,background clade omega 1,background clade omega 2,background clade omega 3,target clade omega 1,target clade omega 2,target clade omega 3
Psun_T000004711.NT.trim.NT.macse.trim.filter,Psun_T000004711,ScmyWZ3_6734_HRSCAF_6862,28497507,28528660,-2995.426310,2.79099,0.98499,0.00000,0.01501,0.00000,1.00000,1.87602,0.00000,1.00000,3.00685
Psun_T000005388.NT.trim.NT.macse.trim.filter,Psun_T000005388,ScmyWZ3_6734_HRSCAF_6862,93708691,93716341,-1028.664787,2.50464,0.96670,0.00000,0.03330,0.11035,1.00000,7.40295,0.11035,1.00000,0.65459
Psun_T000004874.NT.trim.NT.macse.trim.filter,Psun_T000004874,ScmyWZ3_6734_HRSCAF_6862,36397722,36438474,-2954.587861,2.91953,0.00000,0.01215,0.98785,0.00000,1.00000,0.07933,0.00000,1.00000,0.00000
Psun_T000005459.NT.trim.NT.macse.trim.filter,Psun_T000005459,ScmyWZ3_6734_HRSCAF_6862,101758412,101761169,-376.861125,2.27653,0.00005,0.00000,0.99995,0.00000,1.00000,0.05611,0.00000,1.00000,0.00000
Psun_T000004193.NT.trim.NT.macse.trim.filter,Psun_T000004193,ScmyWZ3_6734_HRSCAF_6862,10517703,10533779,-5059.263293,2.95398,0.89311,0.06148,0.04541,0.07726,1.00000,4.61707,0.07726,1.00000,0.00000
Psun_T000004510.NT.trim.NT.macse.trim.filter,Psun_T000004510,ScmyWZ3_6734_HRSCAF_6862,20540956,20580073,-3918.949725,4.77676,0.01395,0.00000,0.98605,0.00000,1.00000,0.01346,0.00000,1.00000,0.00000
Psun_T000005184.NT.trim.NT.macse.trim.filter,Psun_T000005184,ScmyWZ3_6734_HRSCAF_6862,77740402,77749301,-2822.438995,4.93649,0.18411,0.00000,0.81589,0.73794,1.00000,0.00000,0.73794,1.00000,0.22186
Psun_T000004970.NT.trim.NT.macse.trim.filter,Psun_T000004970,ScmyWZ3_6734_HRSCAF_6862,42189135,42227912,-2482.574667,2.60194,0.86697,0.10936,0.02367,0.00000,1.00000,0.00000,0.00000,1.00000,18.59762
Psun_T000005024.NT.trim.NT.macse.trim.filter,Psun_T000005024,ScmyWZ3_6734_HRSCAF_6862,48195756,48221148,-2795.417627,3.99383,0.89388,0.00642,0.09971,0.15221,1.00000,1.89986,0.15221,1.00000,0.00000
Psun_T000005273.NT.trim.NT.macse.trim.filter,Psun_T000005273,ScmyWZ3_6734_HRSCAF_6862,89927702,89948406,-2295.516755,2.89489,0.89990,0.00000,0.10010,0.18783,1.00000,3.36160,0.18783,1.00000,0.00000
Psun_T000005272.NT.trim.NT.macse.trim.filter,Psun_T000005272,ScmyWZ3_6734_HRSCAF_6862,89914525,89927622,-2873.143205,3.14331,0.84544,0.08450,0.07006,0.03772,1.00000,5.85679,0.03772,1.00000,0.00000
Psun_T000005011.NT.trim.NT.macse.trim.filter,Psun_T000005011,ScmyWZ3_6734_HRSCAF_6862,46171963,46176925,-3299.282328,2.66595,0.80184,0.00000,0.19816,0.18707,1.00000,1.74414,0.18707,1.00000,2.22049
Psun_T000004908.NT.trim.NT.macse.trim.filter,Psun_T000004908,ScmyWZ3_6734_HRSCAF_6862,37775152,37792076,-3373.177272,5.56673,0.84326,0.10749,0.04925,0.00542,1.00000,3.50868,0.00542,1.00000,0.00000
Psun_T000005535.NT.trim.NT.macse.trim.filter,Psun_T000005535,ScmyWZ3_6734_HRSCAF_6862,117626629,117634981,-656.640251,4.67079,0.32337,0.00000,0.67663,0.28352,1.00000,0.20191,0.28352,1.00000,0.00000
Psun_T000004822.NT.trim.NT.macse.trim.filter,Psun_T000004822,ScmyWZ3_6734_HRSCAF_6862,32607165,32626088,-3817.895830,3.93637,0.23686,0.00000,0.76314,0.04299,1.00000,0.08425,0.04299,1.00000,0.00000
Psun_T000005515.NT.trim.NT.macse.trim.filter,Psun_T000005515,ScmyWZ3_6734_HRSCAF_6862,113252950,113255575,-792.348926,4.36238,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.04326
Psun_T000005469.NT.trim.NT.macse.trim.filter,Psun_T000005469,ScmyWZ3_6734_HRSCAF_6862,107997934,108022030,-1604.971294,4.22530,0.13303,0.00000,0.86697,0.71923,1.00000,0.04364,0.71923,1.00000,0.00000
Psun_T000005397.NT.trim.NT.macse.trim.filter,Psun_T000005397,ScmyWZ3_6734_HRSCAF_6862,94077345,94105633,-2064.848686,2.95090,0.00389,0.00000,0.99611,0.00000,1.00000,0.00911,0.00000,1.00000,0.00000
Psun_T000005586.NT.trim.NT.macse.trim.filter,Psun_T000005586,ScmyWZ3_6734_HRSCAF_6862,121651626,121657367,-693.211003,4.18689,0.98286,0.00000,0.01714,0.04579,1.00000,2.01099,0.04579,1.00000,14.16178
Psun_T000005343.NT.trim.NT.macse.trim.filter,Psun_T000005343,ScmyWZ3_6734_HRSCAF_6862,92842406,92848348,-2586.480884,4.35588,0.99107,0.00000,0.00893,0.33372,1.00000,1.48100,0.33372,1.00000,21.93974
Psun_T000005068.NT.trim.NT.macse.trim.filter,Psun_T000005068,ScmyWZ3_6734_HRSCAF_6862,56548938,56602422,-3402.786675,4.46288,0.70384,0.00000,0.29616,0.00000,1.00000,0.37766,0.00000,1.00000,0.26495
Psun_T000004961.NT.trim.NT.macse.trim.filter,Psun_T000004961,ScmyWZ3_6734_HRSCAF_6862,40672482,40711073,-3309.026813,4.20217,0.63517,0.29058,0.07425,0.00000,1.00000,2.01844,0.00000,1.00000,0.00000
Psun_T000005533.NT.trim.NT.macse.trim.filter,Psun_T000005533,ScmyWZ3_6734_HRSCAF_6862,117178190,117195890,-1404.974201,3.16562,0.63999,0.00000,0.36001,0.05091,1.00000,0.00000,0.05091,1.00000,0.19319
Psun_T000005596.NT.trim.NT.macse.trim.filter,Psun_T000005596,ScmyWZ3_6734_HRSCAF_6862,122115298,122139604,-1715.240950,2.91115,0.74590,0.16346,0.09064,0.11176,1.00000,10.00295,0.11176,1.00000,0.12352
Psun_T000004201.NT.trim.NT.macse.trim.filter,Psun_T000004201,ScmyWZ3_6734_HRSCAF_6862,10671528,10680971,-4660.804604,2.85666,0.92825,0.03091,0.04084,0.04018,1.00000,5.42931,0.04018,1.00000,0.67027
Psun_T000005703.NT.trim.NT.macse.trim.filter,Psun_T000005703,ScmyWZ3_6734_HRSCAF_6862,135670488,135689598,-653.146707,3.30276,0.00000,0.00000,1.00000,0.00000,1.00000,0.39456,0.00000,1.00000,0.00000
Psun_T000005723.NT.trim.NT.macse.trim.filter,Psun_T000005723,ScmyWZ3_6734_HRSCAF_6862,136877639,136908762,-1232.350940,2.98848,0.84574,0.11702,0.03724,0.00100,1.00000,0.00000,0.00100,1.00000,1.81651
Psun_T000005569.NT.trim.NT.macse.trim.filter,Psun_T000005569,ScmyWZ3_6734_HRSCAF_6862,119848572,119884197,-1809.417183,1.50861,0.95503,0.00000,0.04497,0.00529,1.00000,5.43037,0.00529,1.00000,0.00000
Psun_T000005319.NT.trim.NT.macse.trim.filter,Psun_T000005319,ScmyWZ3_6734_HRSCAF_6862,92390939,92430076,-2932.344298,3.68946,0.00000,0.00000,1.00000,0.23237,1.00000,0.01394,0.23237,1.00000,0.02255
Psun_T000005123.NT.trim.NT.macse.trim.filter,Psun_T000005123,ScmyWZ3_6734_HRSCAF_6862,70048324,70142431,-1705.369400,7.66412,0.84542,0.10421,0.05036,0.00000,1.00000,4.50590,0.00000,1.00000,0.00000
Psun_T000005693.NT.trim.NT.macse.trim.filter,Psun_T000005693,ScmyWZ3_6734_HRSCAF_6862,135057725,135076548,-1385.510680,2.61478,0.90019,0.05427,0.04553,0.10145,1.00000,20.48975,0.10145,1.00000,0.00000
Psun_T000005613.NT.trim.NT.macse.trim.filter,Psun_T000005613,ScmyWZ3_6734_HRSCAF_6862,129807941,129816187,-1267.778366,3.78390,0.90361,0.04096,0.05543,0.00000,1.00000,2.11572,0.00000,1.00000,0.00000
Psun_T000005483.NT.trim.NT.macse.trim.filter,Psun_T000005483,ScmyWZ3_6734_HRSCAF_6862,111263547,111280280,-2685.782052,4.29781,0.37995,0.00000,0.62005,0.69286,1.00000,0.00000,0.69286,1.00000,0.17825
Psun_T000005304.NT.trim.NT.macse.trim.filter,Psun_T000005304,ScmyWZ3_6734_HRSCAF_6862,91400076,91425669,-3935.564774,4.79626,0.98479,0.00258,0.01263,0.06340,1.00000,2.16659,0.06340,1.00000,33.45844
Psun_T000005220.NT.trim.NT.macse.trim.filter,Psun_T000005220,ScmyWZ3_6734_HRSCAF_6862,80677099,80732110,-3618.502206,4.88795,0.90531,0.00000,0.09469,0.06489,1.00000,0.00000,0.06489,1.00000,0.23093
Psun_T000005289.NT.trim.NT.macse.trim.filter,Psun_T000005289,ScmyWZ3_6734_HRSCAF_6862,90529998,90569708,-3389.480952,3.49077,0.74142,0.18443,0.07414,0.02396,1.00000,1.34915,0.02396,1.00000,0.00000
Psun_T000005968.NT.trim.NT.macse.trim.filter,Psun_T000005968,ScmyWZ3_6734_HRSCAF_6862,152380023,152392253,-1263.523853,2.85190,0.95773,0.02736,0.01491,0.06945,1.00000,3.75462,0.06945,1.00000,0.00000
Psun_T000005008.NT.trim.NT.macse.trim.filter,Psun_T000005008,ScmyWZ3_6734_HRSCAF_6862,45956221,45968036,-4152.360321,3.74151,0.00000,0.14896,0.85103,0.00000,1.00000,0.06567,0.00000,1.00000,0.00000
Psun_T000005700.NT.trim.NT.macse.trim.filter,Psun_T000005700,ScmyWZ3_6734_HRSCAF_6862,135633239,135656944,-2200.288250,2.80033,0.97380,0.00000,0.02620,0.00000,1.00000,4.35095,0.00000,1.00000,0.00000
Psun_T000005764.NT.trim.NT.macse.trim.filter,Psun_T000005764,ScmyWZ3_6734_HRSCAF_6862,141249128,141281396,-2247.456586,3.17142,0.91958,0.00000,0.08042,0.09108,1.00000,18.07650,0.09108,1.00000,1.16557
Psun_T000006034.NT.trim.NT.macse.trim.filter,Psun_T000006034,ScmyWZ3_6734_HRSCAF_6862,154050829,154055689,-854.865315,7.61613,0.98108,0.00000,0.01892,0.00000,1.00000,2.64230,0.00000,1.00000,0.00000
Psun_T000005741.NT.trim.NT.macse.trim.filter,Psun_T000005741,ScmyWZ3_6734_HRSCAF_6862,139004367,139030784,-2362.617775,2.20943,0.96337,0.00000,0.03663,0.00606,1.00000,0.23669,0.00606,1.00000,5.86811
Psun_T000006056.NT.trim.NT.macse.trim.filter,Psun_T000006056,ScmyWZ3_6734_HRSCAF_6862,154558023,154561975,-430.461091,5.06697,0.79183,0.00000,0.20817,0.00000,1.00000,457.54479,0.00000,1.00000,0.00000
Psun_T000006012.NT.trim.NT.macse.trim.filter,Psun_T000006012,ScmyWZ3_6734_HRSCAF_6862,153270555,153281735,-937.090534,3.35617,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.07440
Psun_T000004875.NT.trim.NT.macse.trim.filter,Psun_T000004875,ScmyWZ3_6734_HRSCAF_6862,36454418,36529423,-4241.097392,4.80604,0.80424,0.19159,0.00416,0.00000,1.00000,123.84119,0.00000,1.00000,0.00000
Psun_T000004794.NT.trim.NT.macse.trim.filter,Psun_T000004794,ScmyWZ3_6734_HRSCAF_6862,31763282,31774605,-4242.189370,2.84715,0.00018,0.02265,0.97717,0.00000,1.00000,0.00000,0.00000,1.00000,0.01490
Psun_T000005976.NT.trim.NT.macse.trim.filter,Psun_T000005976,ScmyWZ3_6734_HRSCAF_6862,152535823,152541176,-1694.706336,3.02420,0.84074,0.00000,0.15926,0.11327,1.00000,0.31353,0.11327,1.00000,0.00000
Psun_T000005761.NT.trim.NT.macse.trim.filter,Psun_T000005761,ScmyWZ3_6734_HRSCAF_6862,140386983,140405079,-2613.060961,4.71536,0.80133,0.16622,0.03245,0.14384,1.00000,46.62133,0.14384,1.00000,1.03625
Psun_T000006154.NT.trim.NT.macse.trim.filter,Psun_T000006154,ScmyWZ3_6734_HRSCAF_6862,157675898,157678849,-879.849134,3.73274,0.89342,0.00000,0.10658,0.00000,1.00000,0.63309,0.00000,1.00000,0.00000
Psun_T000006201.NT.trim.NT.macse.trim.filter,Psun_T000006201,ScmyWZ3_6734_HRSCAF_6862,158694250,158698227,-730.940254,4.11141,0.89017,0.00000,0.10983,0.01510,1.00000,7.40331,0.01510,1.00000,0.57841
Psun_T000006004.NT.trim.NT.macse.trim.filter,Psun_T000006004,ScmyWZ3_6734_HRSCAF_6862,153002523,153012786,-577.875400,3.22528,0.00000,0.00000,1.00000,0.00000,1.00000,0.13208,0.00000,1.00000,0.00000
Psun_T000005820.NT.trim.NT.macse.trim.filter,Psun_T000005820,ScmyWZ3_6734_HRSCAF_6862,146056735,146080344,-2220.022040,4.12964,0.00001,0.04383,0.95616,0.00000,1.00000,0.00000,0.00000,1.00000,0.03208
Psun_T000006173.NT.trim.NT.macse.trim.filter,Psun_T000006173,ScmyWZ3_6734_HRSCAF_6862,157859899,157862225,-1103.832642,4.05364,0.71185,0.00000,0.28815,0.16495,1.00000,0.48270,0.16495,1.00000,0.00000
Psun_T000005601.NT.trim.NT.macse.trim.filter,Psun_T000005601,ScmyWZ3_6734_HRSCAF_6862,122345283,122357466,-3948.926496,3.42313,0.82418,0.00000,0.17582,0.16629,1.00000,0.50592,0.16629,1.00000,1.26738
Psun_T000004987.NT.trim.NT.macse.trim.filter,Psun_T000004987,ScmyWZ3_6734_HRSCAF_6862,43396751,43444310,-5053.881729,4.02384,0.95118,0.00001,0.04880,0.12373,1.00000,5.44524,0.12373,1.00000,0.60422
Psun_T000006031.NT.trim.NT.macse.trim.filter,Psun_T000006031,ScmyWZ3_6734_HRSCAF_6862,153954052,153968900,-1760.107816,6.94490,0.88565,0.00000,0.11435,0.02375,1.00000,0.00000,0.02375,1.00000,1.58215
Psun_T000006061.NT.trim.NT.macse.trim.filter,Psun_T000006061,ScmyWZ3_6734_HRSCAF_6862,154631927,154647059,-1657.944442,5.13601,0.48805,0.00000,0.51195,0.00000,1.00000,0.23970,0.00000,1.00000,0.48115
Psun_T000006125.NT.trim.NT.macse.trim.filter,Psun_T000006125,ScmyWZ3_6734_HRSCAF_6862,156345797,156355691,-1927.645484,3.99771,0.51980,0.00000,0.48020,0.00000,1.00000,0.71467,0.00000,1.00000,0.32774
Psun_T000006089.NT.trim.NT.macse.trim.filter,Psun_T000006089,ScmyWZ3_6734_HRSCAF_6862,155101581,155112166,-2013.591990,4.49812,0.83519,0.15376,0.01104,0.05125,1.00000,0.00000,0.05125,1.00000,19.84726
Psun_T000005942.NT.trim.NT.macse.trim.filter,Psun_T000005942,ScmyWZ3_6734_HRSCAF_6862,152049840,152058204,-2404.353228,5.11060,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.15620
Psun_T000006405.NT.trim.NT.macse.trim.filter,Psun_T000006405,ScmyWZ3_6734_HRSCAF_6862,181536728,181549865,-1023.466258,5.42145,0.85648,0.08185,0.06167,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000003946.NT.trim.NT.macse.trim.filter,Psun_T000003946,ScmyWZ3_6734_HRSCAF_6862,1359053,1371744,-6888.375665,5.28185,0.96056,0.00002,0.03942,0.22884,1.00000,4.75171,0.22884,1.00000,2.53019
Psun_T000005365.NT.trim.NT.macse.trim.filter,Psun_T000005365,ScmyWZ3_6734_HRSCAF_6862,93358030,93364014,-4866.189722,4.46631,0.81831,0.15267,0.02902,0.08958,1.00000,13.66902,0.08958,1.00000,0.00000
Psun_T000004334.NT.trim.NT.macse.trim.filter,Psun_T000004334,ScmyWZ3_6734_HRSCAF_6862,15252891,15257897,-6083.791091,4.11776,0.78969,0.11753,0.09279,0.04601,1.00000,2.34644,0.04601,1.00000,0.60290
Psun_T000006354.NT.trim.NT.macse.trim.filter,Psun_T000006354,ScmyWZ3_6734_HRSCAF_6862,173742526,173762079,-1790.495960,3.51828,0.63947,0.28514,0.07539,0.00000,1.00000,8.41878,0.00000,1.00000,0.00000
Psun_T000005266.NT.trim.NT.macse.trim.filter,Psun_T000005266,ScmyWZ3_6734_HRSCAF_6862,89408417,89446802,-4517.128920,4.92076,0.87190,0.00000,0.12810,0.03945,1.00000,0.85678,0.03945,1.00000,0.30767
Psun_T000006415.NT.trim.NT.macse.trim.filter,Psun_T000006415,ScmyWZ3_6734_HRSCAF_6862,183347502,183375302,-1134.026478,1.54620,0.92222,0.00000,0.07778,0.00000,1.00000,3.16296,0.00000,1.00000,0.00000
Psun_T000005686.NT.trim.NT.macse.trim.filter,Psun_T000005686,ScmyWZ3_6734_HRSCAF_6862,134902382,134925901,-3493.952128,2.33516,0.97772,0.00000,0.02228,0.03182,1.00000,7.78678,0.03182,1.00000,0.46131
Psun_T000005608.NT.trim.NT.macse.trim.filter,Psun_T000005608,ScmyWZ3_6734_HRSCAF_6862,129642093,129659246,-4030.422389,4.02577,0.30132,0.65322,0.04546,0.00000,1.00000,130.78036,0.00000,1.00000,0.00000
Psun_T000006522.NT.trim.NT.macse.trim.filter,Psun_T000006522,ScmyWZ3_6734_HRSCAF_6862,196243897,196260283,-596.047912,2.40932,0.00000,0.16231,0.83769,0.00000,1.00000,0.14232,0.00000,1.00000,0.00000
Psun_T000006546.NT.trim.NT.macse.trim.filter,Psun_T000006546,ScmyWZ3_6734_HRSCAF_6862,197266657,197271080,-810.019987,3.52590,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.06370
Psun_T000006387.NT.trim.NT.macse.trim.filter,Psun_T000006387,ScmyWZ3_6734_HRSCAF_6862,179904218,179934139,-2062.661086,3.17938,0.50956,0.47115,0.01930,0.00000,1.00000,0.00000,0.00000,1.00000,8.89602
Psun_T000006196.NT.trim.NT.macse.trim.filter,Psun_T000006196,ScmyWZ3_6734_HRSCAF_6862,158671090,158677303,-2080.015940,3.03472,0.69241,0.27386,0.03373,0.00000,1.00000,0.37496,0.00000,1.00000,150.38992
Psun_T000006277.NT.trim.NT.macse.trim.filter,Psun_T000006277,ScmyWZ3_6734_HRSCAF_6862,159768506,159774527,-2504.976066,4.56928,0.00000,0.33676,0.66324,0.00000,1.00000,0.12032,0.00000,1.00000,0.00000
Psun_T000005911.NT.trim.NT.macse.trim.filter,Psun_T000005911,ScmyWZ3_6734_HRSCAF_6862,149777847,149802808,-3784.315640,4.82799,0.96443,0.03397,0.00160,0.01011,1.00000,14.17493,0.01011,1.00000,0.00000
Psun_T000006513.NT.trim.NT.macse.trim.filter,Psun_T000006513,ScmyWZ3_6734_HRSCAF_6862,194815705,194837628,-1058.778644,1.89039,0.79651,0.00000,0.20349,0.00000,1.00000,1.03608,0.00000,1.00000,0.00000
Psun_T000006617.NT.trim.NT.macse.trim.filter,Psun_T000006617,ScmyWZ3_6734_HRSCAF_6862,204171205,204179715,-1563.328822,8.96997,0.00000,0.00000,1.00000,0.46178,1.00000,0.04746,0.46178,1.00000,0.09513
Psun_T000004287.NT.trim.NT.macse.trim.filter,Psun_T000004287,ScmyWZ3_6734_HRSCAF_6862,13613699,13645584,-5717.292726,4.08238,0.96190,0.03311,0.00499,0.06372,1.00000,5.32338,0.06372,1.00000,3.92116
Psun_T000006556.NT.trim.NT.macse.trim.filter,Psun_T000006556,ScmyWZ3_6734_HRSCAF_6862,199186559,199190641,-1884.620184,1.96459,1.00000,0.00000,0.00000,0.03932,1.00000,0.00000,0.03932,1.00000,0.00000
Psun_T000006269.NT.trim.NT.macse.trim.filter,Psun_T000006269,ScmyWZ3_6734_HRSCAF_6862,159688170,159706291,-2452.379415,3.14872,0.25122,0.05188,0.69691,0.00000,1.00000,0.12967,0.00000,1.00000,0.07332
Psun_T000003950.NT.trim.NT.macse.trim.filter,Psun_T000003950,ScmyWZ3_6734_HRSCAF_6862,1829929,1871427,-6330.173986,3.72284,0.74282,0.03457,0.22260,0.00000,1.00000,0.03759,0.00000,1.00000,0.27552
Psun_T000006449.NT.trim.NT.macse.trim.filter,Psun_T000006449,ScmyWZ3_6734_HRSCAF_6862,189828955,189855105,-2116.759929,2.16664,0.88827,0.00000,0.11173,0.00000,1.00000,68.27602,0.00000,1.00000,0.00000
Psun_T000006153.NT.trim.NT.macse.trim.filter,Psun_T000006153,ScmyWZ3_6734_HRSCAF_6862,157607183,157623775,-3473.264607,4.49906,0.95064,0.02485,0.02451,0.05284,1.00000,4.16651,0.05284,1.00000,0.00000
Psun_T000006660.NT.trim.NT.macse.trim.filter,Psun_T000006660,ScmyWZ3_6734_HRSCAF_6862,208417120,208421519,-1385.430248,4.50395,0.00000,0.14374,0.85626,0.00000,1.00000,0.00000,0.00000,1.00000,0.26688
Psun_T000005752.NT.trim.NT.macse.trim.filter,Psun_T000005752,ScmyWZ3_6734_HRSCAF_6862,140049209,140093104,-3626.591042,3.55831,0.95089,0.03949,0.00961,0.00941,1.00000,0.00000,0.00941,1.00000,9.36087
Psun_T000006654.NT.trim.NT.macse.trim.filter,Psun_T000006654,ScmyWZ3_6734_HRSCAF_6862,208354842,208361846,-2282.757336,4.33537,0.63321,0.04605,0.32073,0.03384,1.00000,0.10417,0.03384,1.00000,0.00000
Psun_T000006209.NT.trim.NT.macse.trim.filter,Psun_T000006209,ScmyWZ3_6734_HRSCAF_6862,158732799,158756086,-3369.300999,3.27538,0.88416,0.00000,0.11584,0.00027,1.00000,1.24052,0.00027,1.00000,0.15720
Psun_T000006523.NT.trim.NT.macse.trim.filter,Psun_T000006523,ScmyWZ3_6734_HRSCAF_6862,196268157,196292646,-2490.900765,3.63939,0.75221,0.00000,0.24779,0.09358,1.00000,0.00000,0.09358,1.00000,0.30908
Psun_T000006880.NT.trim.NT.macse.trim.filter,Psun_T000006880,ScmyWZ3_6734_HRSCAF_6862,233514176,233538041,-856.206220,3.89901,0.00000,0.14515,0.85485,0.00000,1.00000,0.21416,0.00000,1.00000,0.00000
Psun_T000006095.NT.trim.NT.macse.trim.filter,Psun_T000006095,ScmyWZ3_6734_HRSCAF_6862,155176799,155219574,-3943.243239,4.12768,0.95885,0.00000,0.04115,0.10076,1.00000,166.91406,0.10076,1.00000,0.00000
Psun_T000006426.NT.trim.NT.macse.trim.filter,Psun_T000006426,ScmyWZ3_6734_HRSCAF_6862,186458693,186483651,-3393.122775,3.61789,0.40458,0.00500,0.59042,0.15203,1.00000,0.06905,0.15203,1.00000,0.00000
Psun_T000006666.NT.trim.NT.macse.trim.filter,Psun_T000006666,ScmyWZ3_6734_HRSCAF_6862,208477668,208483986,-2169.692070,3.21374,0.48744,0.00000,0.51256,0.06041,1.00000,0.09665,0.06041,1.00000,0.00000
Psun_T000005092.NT.trim.NT.macse.trim.filter,Psun_T000005092,ScmyWZ3_6734_HRSCAF_6862,61149107,61271953,-5561.280223,2.92356,0.00000,0.00000,1.00000,0.88436,1.00000,0.12232,0.88436,1.00000,0.14719
Psun_T000006681.NT.trim.NT.macse.trim.filter,Psun_T000006681,ScmyWZ3_6734_HRSCAF_6862,208889755,208908398,-2746.899794,3.51501,0.96606,0.00000,0.03394,0.06231,1.00000,0.00000,0.06231,1.00000,7.91303
Psun_T000006901.NT.trim.NT.macse.trim.filter,Psun_T000006901,ScmyWZ3_6734_HRSCAF_6862,234032388,234036694,-968.244714,4.63174,0.75902,0.00000,0.24098,0.12236,1.00000,0.00000,0.12236,1.00000,7.52773
Psun_T000006602.NT.trim.NT.macse.trim.filter,Psun_T000006602,ScmyWZ3_6734_HRSCAF_6862,203840665,203865672,-3387.471375,3.36526,0.85566,0.10702,0.03732,0.07683,1.00000,0.00000,0.07683,1.00000,5.69666
Psun_T000006802.NT.trim.NT.macse.trim.filter,Psun_T000006802,ScmyWZ3_6734_HRSCAF_6862,225817793,225837955,-1741.533160,2.09360,0.00000,0.00000,1.00000,0.06365,1.00000,0.02096,0.06365,1.00000,0.00817
Psun_T000006747.NT.trim.NT.macse.trim.filter,Psun_T000006747,ScmyWZ3_6734_HRSCAF_6862,218750606,218800452,-2781.404625,2.56686,0.63653,0.29637,0.06710,0.00000,1.00000,0.57118,0.00000,1.00000,118.58160
Psun_T000006745.NT.trim.NT.macse.trim.filter,Psun_T000006745,ScmyWZ3_6734_HRSCAF_6862,218676169,218706655,-2525.711223,5.04592,0.97590,0.00000,0.02410,0.00101,1.00000,6.86176,0.00101,1.00000,0.00000
Psun_T000006392.NT.trim.NT.macse.trim.filter,Psun_T000006392,ScmyWZ3_6734_HRSCAF_6862,180620637,180645746,-3265.639931,3.55814,1.00000,0.00000,0.00000,0.07870,1.00000,1.26624,0.07870,1.00000,1.43171
Psun_T000007003.NT.trim.NT.macse.trim.filter,Psun_T000007003,ScmyWZ3_6734_HRSCAF_6862,239199869,239209040,-945.955775,1.67027,0.00000,0.23099,0.76901,0.00000,1.00000,0.00000,0.00000,1.00000,0.11481
Psun_T000006643.NT.trim.NT.macse.trim.filter,Psun_T000006643,ScmyWZ3_6734_HRSCAF_6862,208139880,208145902,-2242.948709,3.65595,0.00002,0.00000,0.99998,0.00000,1.00000,0.00000,0.00000,1.00000,0.03038
Psun_T000003935.NT.trim.NT.macse.trim.filter,Psun_T000003935,ScmyWZ3_6734_HRSCAF_6862,1230571,1256670,-7724.267385,2.88698,0.92216,0.06344,0.01440,0.04715,1.00000,0.00000,0.04715,1.00000,11.93591
Psun_T000006986.NT.trim.NT.macse.trim.filter,Psun_T000006986,ScmyWZ3_6734_HRSCAF_6862,236535264,236549731,-1249.222876,3.47931,0.96487,0.00000,0.03513,0.15850,1.00000,59.66077,0.15850,1.00000,0.00000
Psun_T000007024.NT.trim.NT.macse.trim.filter,Psun_T000007024,ScmyWZ3_6734_HRSCAF_6862,240294296,240301405,-746.226294,3.24789,0.81480,0.00000,0.18520,0.27526,1.00000,0.00000,0.27526,1.00000,0.96461
Psun_T000007125.NT.trim.NT.macse.trim.filter,Psun_T000007125,ScmyWZ3_6734_HRSCAF_6862,244558390,244576389,-756.398222,25.65311,0.99974,0.00000,0.00026,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000006863.NT.trim.NT.macse.trim.filter,Psun_T000006863,ScmyWZ3_6734_HRSCAF_6862,233176501,233197536,-2226.655723,3.11153,0.97334,0.00000,0.02666,0.05969,1.00000,2.62202,0.05969,1.00000,0.00000
Psun_T000007092.NT.trim.NT.macse.trim.filter,Psun_T000007092,ScmyWZ3_6734_HRSCAF_6862,243325853,243339419,-1485.547262,5.14404,0.78660,0.00000,0.21340,0.07355,1.00000,1.31705,0.07355,1.00000,0.63690
Psun_T000007047.NT.trim.NT.macse.trim.filter,Psun_T000007047,ScmyWZ3_6734_HRSCAF_6862,241109401,241128745,-1619.262872,2.11005,0.98832,0.00000,0.01168,0.09530,1.00000,0.22910,0.09530,1.00000,0.00000
Psun_T000006697.NT.trim.NT.macse.trim.filter,Psun_T000006697,ScmyWZ3_6734_HRSCAF_6862,209580916,209590529,-3678.330560,2.94512,0.94924,0.02701,0.02375,0.03755,1.00000,10.45842,0.03755,1.00000,0.00000
